Gene	WC1_INPUT	WC1_IP	WC2_INPUT	WC2_IP	WC3_INPUT	WC3_IP
Tspan7	150.814	97.378	129.085	92.98	123.288	121.487
Tspan9	2.783	2.691	1.833	3.966	2.496	3.399
Tspyl1	160.366	120.885	158.897	91.979	108.148	74.004
Tspyl2	135.752	193.607	144.425	129.738	188.236	133.386
Tspyl3	22.42	21.479	22.343	13.186	20.007	14.006
Tspyl4	239.097	220.41	275.877	178.36	233.159	148.303
Tspyl5	17.908	15.092	18.013	11.788	15.943	9.745
Tsr1	17.369	18.519	19.66	14.704	24.465	16.288
Tsr2	25.308	16.961	25.369	17.192	20.101	15.865
Tssc1	13.203	18.724	17.027	21.576	14.652	10.854
Tssc4	20.071	20.181	26.172	29.408	16.785	27.798
Tst	7.621	4.782	6.31	4.563	13.87	9.88
Tsta3	8.943	11.801	13.779	12.642	6.022	7.563
Tstd2	3.776	4.174	2.978	2.378	4.514	6.437
Ttbk1	5.311	9.841	5.223	3.565	6.478	5.179
Ttbk2	36.223	41.737	36.282	24.872	54.005	27.787
Ttc1	78.649	57.589	92.898	57.797	84.623	53.165
Ttc12	0.968	0.669	1.353	0.964	1.216	0.513
Ttc13	2.305	2.734	2.941	2.652	2.841	1.58
Ttc14	5.332	4.772	4.824	1.586	9.346	1.836
Ttc15	24.566	22.113	27.603	18.723	25.784	19.96
Ttc17	6.339	5.199	5.631	4.539	5.281	5.891
Ttc19	21.872	25.647	20.429	19.553	24.281	21.576
Ttc21b	5.757	7.869	4.227	2.78	6.707	3.918
Ttc23	1.727	0.78	1.019	0.249	0.901	1.39
Ttc26	3.947	4.249	3.252	2.43	3.932	3.189
Ttc27	7.076	8.937	6.63	8.453	6.376	6.513
Ttc28	1.9	1.922	1.256	1.345	1.42	2.504
Ttc3	181.675	231.389	147.421	110.152	165.179	104.518
Ttc30a1	3.247	2.974	2.73	2.537	2.296	0.702
Ttc30b	4.003	5.237	4.933	2.547	4.449	5.104
Ttc32	3.58	0.953	6.296	2.917	4.958	4.389
Ttc33	39.224	21.766	48.323	27.48	30.01	18.956
Ttc34	0.766	0.685	0.745	1.068	0.783	0.432
Ttc35	41.265	24.184	47.353	32.536	48.754	30.767
Ttc37	1.718	5.02	2.384	3.656	3.291	3.032
Ttc38	6.039	3.271	5.339	4.146	5.839	3.285
Ttc39a	5.121	3.579	5.273	4.206	3.565	1.938
Ttc39b	14.423	19.874	14.341	15.787	19.671	22.779
Ttc39c	8.144	10.128	8.12	11.917	9.435	11.001
Ttc4	11.773	6.879	12.154	6.874	13.301	4.574
Ttc5	14.724	13.096	18.466	11.493	18.868	10.384
Ttc7	0.776	0.516	1.177	0.651	1.051	0.889
Ttc7b	32.083	27.475	33.036	26.151	49.907	37.136
Ttc8	10.68	8.102	11.981	7.135	11.218	4.67
Ttc9	20.354	18.945	27.049	28.531	32.18	33.966
Ttc9b	22.585	9.486	24.64	23.511	14.586	17.15
Ttc9c	30.014	14.309	26.314	21.441	30.018	30.171
Ttf1	5.825	3.905	5.655	1.625	3.913	1.722
Tti1	3.269	4.421	4.059	2.939	5.59	3.377
Ttl	10.927	9.065	11.083	9.848	10.463	11.492
Ttll1	51.718	49.565	50.394	76.574	59.033	79.289
Ttll11	6.74	5.619	7.547	6.824	6.975	5.471
Ttll12	4.712	4.701	5.251	3.559	4.91	6.693
Ttll3	9.248	3.481	3.16	2.32	10.755	0.168
Ttll4	1.434	1.624	1.301	1.137	2.05	1.862
Ttll5	12.995	11.416	15.016	10.916	17.063	15.865
Ttll7	36.117	48.308	39.831	43.204	56.918	49.626
Ttll9	0.758	0.551	0.747	0.709	1.214	0.188
Ttpa	0.89	0.343	0.75	0.3	1.196	0.5
Ttpal	8.682	17.022	12.058	10.99	12.272	11.194
Ttr	8.035	6.555	17.931	11.946	16.467	29.067
Ttyh1	32.443	16.671	28.259	15.458	37.214	22.358
Ttyh2	11.943	3.218	8.15	1.86	7.024	2.003
Ttyh3	11.727	11.251	10.179	7.837	14.528	9.657
Tub	40.206	29.789	45.315	19.204	42.586	17.623
Tuba1a	962.166	1352.967	1033.065	1785.398	891.461	1521.878
Tuba1b	1189.196	1507.154	1189.356	1568.145	787.707	1254.251
Tuba1c	1.569	1.596	6.843	14.426	1.057	1.654
Tuba4a	222.309	668.336	260.718	464.838	217.347	423.068
Tuba8	6.388	14.507	4.698	10.36	3.083	6.733
Tubb2a	410.1	579.907	556.754	754.348	378.226	453.003
Tubb2b	39.181	44.59	29.253	55.38	22.834	47.568
Tubb2c	229.318	321.804	288.008	445.735	194.328	318.643
Tubb3	191.161	228.061	234.097	331.67	152.784	269.532
Tubb4	379.208	445.824	513.122	571.289	628.852	636.462
Tubb5	209.246	293.908	221.562	480.736	149.055	367.211
Tubb6	3.654	11.593	3.365	4.502	4.002	3.394
Tubd1	1.216	1.336	1.286	0.944	1.94	2.161
Tube1	0.489	0.644	1.749	0.941	1.214	1.129
Tubg1	23.88	22.812	24.948	27.455	18.848	15.403
Tubg2	30.566	25.351	35.308	32.41	27.119	33.218
Tubgcp2	6.769	9.698	8.705	7.349	7.277	5.706
Tubgcp3	14.733	14.675	14.261	9	17.411	12.458
Tubgcp4	10.379	10.919	8.841	6.25	13.684	6.938
Tubgcp5	9.599	11.998	8.734	8.174	11.812	7.296
Tubgcp6	3.475	4.761	3.125	2.159	3.918	2.993
Tufm	27.159	39.885	37.305	45.647	32.26	42.42
Tuft1	0.905	1.468	1.916	1.56	1.084	0.819
Tulp3	3.883	2.277	3.002	1.309	5.269	1.659
Tulp4	63.283	112.543	57.32	61.254	71.607	61.319
Tusc1	7.29	1.537	6.155	6.172	4.274	5.141
Tusc2	34.721	20.795	37.561	44.811	29.195	38.11
Tusc3	24.484	25.497	74.434	78.743	42.156	48.204
Tusc3	91.41	66.949	20.214	20.732	15.607	19.416
Tut1	3.447	8.541	4.007	5.668	6.182	2.914
Twf1	40.18	26.229	35.098	26.74	32.18	21.461
Twf2	11.977	12.135	13.106	17.308	7.042	8.619
Twistnb	7.701	7.175	7.902	6.958	8.159	7.081
Twsg1	5.833	3.096	5.818	2.411	7.559	3.288
Txlna	5.437	6.655	5.929	4.646	6.261	4.727
Txlnb	0.371	0.289	0.333	0.131	0.663	0.128
Txlng	8.453	6.756	9.841	4.63	15.775	4.354
Txn1	160.941	105.841	196.526	276.922	88.736	178.864
Txn2	56.413	32.517	54.172	55.392	31.069	48.074
Txndc11	4.754	6.413	4.674	4.597	5.438	2.916
Txndc12	17.937	9.304	12.383	12.355	14.872	8.081
Txndc15	24.267	13.853	17.492	13.318	12.096	16.526
Txndc16	8.492	7.628	7.863	6.104	11.295	8.55
Txndc17	42.541	18.139	49.038	39.668	23.595	19.85
Txndc5	6.079	7.828	7.145	4.714	3.852	3.974
Txndc9	14.215	12.822	14.846	14.001	13.962	14.458
Txnip	7.058	4.628	3.729	4.466	3.581	4.074
Txnl1	143.774	144.378	150.683	161.191	114.726	119.05
Txnl4a	56.848	49.758	69.413	73.265	55.764	59.943
Txnl4b	13.73	6.791	13.784	11.277	9.708	11.288
Txnrd1	22.073	34.127	20.376	35.925	23.557	21.176
Txnrd2	3.616	4.797	3.554	5.283	2.312	2.281
Txnrd3	1.486	1.9	2.352	1.658	1.796	0.605
Tyk2	0.414	0.575	0.993	0.625	1.146	0.119
Tymp	3.873	4.922	5.034	7.459	3.079	7.965
Tyms	7.377	4.061	4.864	3.425	6.937	3.416
Tyr	8.8	2.499	5.484	1.519	5.152	2.029
Tyro3	3.44	3.475	3.515	2.382	6.037	4.771
Tyrobp	7.573	2.093	3.94	1.758	2.394	5.114
Tysnd1	3.915	3.126	4.256	4.011	5.172	3.151
Tyw1	2.007	1.411	1.628	1.956	1.568	1.253
Tyw3	3.256	1.832	3.735	3.37	2.428	3.517
U2af1	61.612	44.07	73.571	52.84	35.564	39.866
U2af1l4	32.761	21.34	32.13	38.009	19.928	24.017
U2af2	25.123	44.553	23.837	52.651	26.316	62.268
Uaca	0.509	0.355	0.603	0.282	0.96	0.183
Uap1	18.728	14.9	20.391	15.918	20	14.062
Uap1l1	10.238	11.643	13.632	17.656	12.252	16.286
Uba1	80.776	167.38	75.149	120.873	93.772	135.563
Uba2	29.074	38.11	33.241	33.65	30.806	23.983
Uba3	43.979	36.159	48.393	30.876	48.704	35.143
Uba5	40.337	33.454	43.108	29.59	40.978	26.41
Uba52	1053.891	651.713	991.528	1343.923	405.772	839.983
Uba6	12.954	22.022	9.985	9.501	11.267	8.47
Ubac1	7.667	5.554	11.985	8.405	8.776	5.276
Ubac2	7.632	5.662	5.647	5.34	4.756	3.876
Ubap1	21.728	17.576	26.687	15.236	21.152	23.665
Ubap2	18.632	21.264	16.387	18.887	23.035	28.268
Ubap2l	59.196	64.75	52.866	64.235	64.969	70.158
Ubash3b	11.61	25.738	17.561	21.152	18.129	20.961
Ubb	3001.893	2576.517	2868.869	3054.441	1518.042	2047.959
Ubc	377.192	451.908	309.041	459.632	220.647	350.474
Ube1y1	1.717	1.18	1.308	0.556	1.572	0.417
Ube2a	30.211	19.475	35.781	37.936	30.573	36.703
Ube2b	138.444	86.585	144.777	108.844	110.744	94.484
Ube2c	5.164	4.468	5.319	2.631	6.936	6.052
Ube2cbp	1.632	0.417	1.8	1.049	1.55	0.365
Ube2d1	73.145	27.267	64.83	54.983	71.012	73.47
Ube2d2	83.04	64.63	95.635	111.143	86.679	97.174
Ube2d3	120.319	106.202	116.18	166.331	114.191	183.962
Ube2e1	66.366	44.12	67.749	64.769	44.503	56.121
Ube2e2	53.25	23.682	55.161	38.459	40.449	25.136
Ube2e3	63.791	41.11	82.875	83.944	79.117	71.631
Ube2f	18.919	14.436	25.476	22.626	16.23	20.544
Ube2g1	11.834	6.928	12.17	13.533	17.14	24.193
Ube2g2	17.459	15.552	24.306	20.48	23.56	18.604
Ube2h	20.461	19.438	23.591	22.692	23.495	22.681
Ube2i	84.865	64.131	86.355	72.587	71.382	68.133
Ube2j1	74.646	71.149	98.687	69.197	108.139	84.379
Ube2j2	11.687	13.509	14.692	24.443	8.996	12.991
Ube2k	51.536	42.276	57.506	64.214	59.29	70.298
Ube2l3	114.919	76.128	113.437	83.424	93.629	75.338
Ube2l6	8.281	4.778	7.873	7.252	7.35	7.262
Ube2m	33.792	28.031	31.528	69.56	30.787	76.589
Ube2n	90.181	70.936	90.874	75.919	92.277	66.913
Ube2o	12.755	28.473	12.411	15.957	13.979	14.645
Ube2q1	38.879	35.519	42.202	40.903	47.573	46.665
Ube2q2	30.535	23.597	36.426	27.15	40.759	30.817
Ube2ql1	54.08	56.719	59.934	97.675	48.393	82.332
Ube2r2	52.439	32.207	53.585	87.141	49.035	101.684
Ube2s	47.1	40.216	40.022	62.258	31.876	83.575
Ube2t	1.106	0.265	0.486	0.309	0.353	0.354
Ube2v1	140.568	139.48	153.905	172.425	138.314	187.751
Ube2v2	38.833	24.96	41.207	21.984	39.586	17.573
Ube2w	18.079	12.346	18.723	16.571	14.93	16.961
Ube2z	36.981	38.459	44.145	26.972	33.647	25.604
Ube3a	23.779	34.737	19.807	22.936	21.653	23.912
Ube3b	7.815	10.509	9.115	9.537	11.609	10.853
Ube3c	12.776	19.822	15.267	14.192	17.203	15.534
Ube4a	5.611	5.714	4.501	3.823	6.563	4.699
Ube4b	39.259	52.615	34.942	42.824	43.912	52.95
Ubfd1	75.922	67.119	71.502	50.171	64.029	42.34
Ubiad1	1.25	1.556	1.51	2.021	1.229	2.297
Ubl3	91.717	130.367	99.742	251.796	96.042	220.392
Ubl4	23.466	16.632	19.764	26.786	16.533	24.513
Ubl5	135.177	74.694	126.292	190.898	45.074	130.781
Ubl7	47.968	37.86	49.489	46.755	77.643	66.469
Ublcp1	53.205	31.174	62.712	55.28	58.387	47.858
Ubn1	5.956	10.731	6.842	11.853	7.892	12.777
Ubn2	9.204	6.287	9.181	2.68	14.272	3.699
Ubox5	4.016	3.743	3.988	5.336	2.693	3.968
Ubp1	17.457	12.384	16.218	11.442	14.135	10.79
Ubqln1	82.119	86.986	71.957	61.73	61.222	60.638
Ubqln2	102.509	145.614	86.217	114.601	102.17	146.357
Ubqln4	42.188	27.056	38.164	21.159	36.567	25.167
Ubr1	10.722	23.401	9.65	9.049	12.757	8.816
Ubr2	8.987	16.842	6.922	8.489	11.739	11.275
Ubr3	23.175	37.493	20.363	23.903	25.357	23.625
Ubr4	11.677	26.686	8.57	12.828	13.216	15.318
Ubr5	15.317	30.781	16.898	21.588	27.772	30.326
Ubr7	8.881	5.957	8.696	5.801	8.424	5.73
Ubtd1	2.648	2.215	2.936	4.64	1.213	2.374
Ubtd2	7.084	2.608	6.151	5.003	8.117	5.145
Ubtf	13.515	15.888	15.17	14.955	16.841	12.889
Ubxn1	59.102	39.525	70.831	56.561	39.613	36.019
Ubxn10	2.834	1.32	2.055	0.485	1.64	0.457
Ubxn11	5.613	3.759	6.394	2.192	2.447	2.723
Ubxn2a	44.188	37.613	50.336	45.644	61.574	59.845
Ubxn2b	14.478	7.856	12.789	6.175	21.371	8.107
Ubxn4	33.276	36.783	30.834	23.885	34.702	22.625
Ubxn6	34.703	30.959	45.456	50.048	38.929	44.227
Ubxn7	15.67	12.862	13.284	6.947	15.894	8.708
Ubxn8	9.226	3.816	5.522	4.685	4.816	3.128
Uchl1	665.033	615.106	845.711	756.533	429.723	410.896
Uchl3	37.791	32.483	39.036	47.318	26.608	24.473
Uchl4	1.676	1.475	1.069	0.867	2.169	1.641
Uchl5	36.265	21.945	45.544	33.56	46.095	32.545
Uck1	16.037	12.82	16.527	17.687	12.093	10.049
Uck2	6.936	7.299	5.526	8.783	7.493	2.923
Uckl1	8.346	7.839	11.668	7.18	10.651	4.267
Ucn2	2.912	1.449	2.311	1.359	2.457	1.851
Ucn3	3.364	0.258	1.807	0.508	1.29	0.645
Ucp2	11.684	7.786	9.335	8.096	8.236	8.575
Ucp3	0.57	0.701	0.896	0.102	1.187	0.124
Uevld	9.192	6.494	7.444	4.767	10.302	5.461
Ufc1	70.622	40.97	98.364	112.313	49.796	77.145
Ufd1l	78.593	48.736	67.408	56.633	58.491	47.135
Ufm1	17.435	11.055	19.368	18.736	15.93	23.961
Ufsp1	12.047	10.81	12.882	14.979	10.066	11.016
Ufsp2	30.915	30.962	43.274	46.71	28.649	32.497
Ugcg	29.866	23.119	24.059	18.597	25.866	20.531
Ugdh	12.672	7.996	12.964	8.495	13.694	6.619
Uggt1	5.169	5.493	3.228	2.068	4.701	5.352
Uggt2	4.172	2.485	3.489	1.647	4.128	1.65
Ugp2	27.59	19.196	27.985	23.505	34.088	22.019
Ugt8a	15.177	8.247	13.439	6.762	17.607	11.147
Uhmk1	56.497	68.873	55.569	40.48	72.497	57.813
Uhrf1bp1	3.675	4.616	3.007	2.87	3.765	2.65
Uhrf1bp1l	18.583	21.84	18.684	17.947	30.101	18.168
Uhrf2	17.097	28.666	20.952	22.179	22.672	21.628
Uimc1	6.989	3.608	6.265	3.839	7.864	4.671
Ulk1	28.935	24.664	23.087	22.008	25.471	20.004
Ulk2	15.988	11.564	15.459	12.302	20.218	12.703
Ulk3	6.638	2.425	4.661	3.244	6.261	4.005
Ulk4	1.219	1.192	1.041	1.288	0.401	0.374
Umps	7.346	7.944	7.542	8.079	7.014	8.343
Unc119	31.359	12.98	37.942	23.033	18.886	15.081
Unc119b	4.331	4.813	5.054	2.608	3.59	1.388
Unc13a	8.989	23.66	8.036	11.346	14.939	19.345
Unc13b	1.339	1.113	1.505	1.315	1.858	0.848
Unc13c	4.186	3.596	4.968	5.43	8.991	9.715
Unc45a	4.591	7.972	4.941	5.773	5.46	6.725
Unc50	38.309	24.293	30.74	25.914	24.967	25.946
Unc5a	9.742	7.205	6.193	4.908	7.61	9.171
Unc5b	5.057	3.545	3.104	2.458	4.63	2.439
Unc5c	6.525	4.987	4.125	2.806	5.551	3.869
Unc5d	12.424	9.704	7.393	4.484	8.989	4.219
Unc79	8.019	6.874	6.022	4.424	10.663	7.874
Unc80	29.723	37.728	25.38	21.113	40.609	23.617
Uncx	0.731	0.187	0.951	0.62	0.36	0.253
Ung	3.936	1.563	3.478	6.982	4.683	2.108
Unk	6.138	6.091	6.111	4.375	5.823	5.547
Unkl	19.383	15.93	21.486	16.606	21.393	19.104
Uox	0.144	0.982	0.259	0.769	0.177	0.647
Upb1	0.507	0.796	0.83	2.61	1.327	4.116
Upf1	8.807	14.511	7.503	11.547	9.585	10.219
Upf2	14.849	16.326	15.847	6.814	16.628	7.412
Upf3a	9.74	6.592	14.289	13.257	16.245	10.445
Upf3b	19.602	12.085	21.538	13.18	16.959	9.68
Upp1	0.21	0.446	0.49	0.725	0.345	0.528
Upp2	7.375	3.367	7.095	2.51	5.392	2.903
Uprt	10.253	9.083	12.439	8.994	21.217	12.998
Uqcc	19.902	18	24.385	16.713	18.932	13.231
Uqcr10	695.208	228.918	700.214	1114.906	257.98	856.798
Uqcr11	457.033	193.845	450.066	746.698	175.959	584.133
Uqcrb	153.052	95.014	157.599	221.182	92.539	154.86
Uqcrc1	92.629	138.265	99.198	123.513	77.059	104.132
Uqcrc2	148.641	155.101	146.946	133.526	112.825	107.52
Uqcrfs1	115.565	97.896	144.547	153.557	92.375	90.354
Uqcrh	750.674	452.073	816.367	1543.326	352.172	1145.464
Uqcrq	458.58	209.089	395.538	812.274	140.641	567.646
Urb1	1.152	1.759	0.81	0.453	1.243	0.596
Urb2	3.01	4.684	2.669	2.642	4.032	5.66
Urgcp	10.139	15.367	9.848	12.282	7.93	10.263
Urm1	12.219	6.758	9.905	14.468	9.789	16.45
Urod	24.437	20.622	35.525	24.469	29.72	22.16
Uros	6.001	6.973	11.581	7.594	6.436	7.848
Use1	80.474	54.862	101.765	99.964	50.588	66.762
Usf1	12.989	9.622	12.461	13.815	6.968	9.739
Usf2	22.981	10.112	24.748	22.912	17.907	21.76
Usmg5	731.186	302.096	671.411	1105.393	220.193	653.248
Uso1	31.869	43.193	34.972	33.485	33.939	32.222
Usp1	4.404	3.766	5.175	3.996	5.499	4.373
Usp10	21.284	22.996	22.714	20.58	20.913	24.057
Usp11	114.527	183.773	99.706	85.105	128.207	82.336
Usp12	17.387	9.698	15.869	10.277	15.171	11.172
Usp13	5.008	8.672	5.086	5.781	8.058	7.146
Usp14	44.627	80.663	49.202	64.727	46.346	51.823
Usp15	17.938	31.267	20.919	18.588	25.151	20.683
Usp16	8.194	8.743	11.707	10.966	17.725	9.872
Usp19	11.152	24.311	9.062	12.642	11.049	13.273
Usp2	8.898	4.231	5.34	3.795	9.749	10.758
Usp20	13.347	16.205	16.064	10.206	17.276	9.008
Usp21	7.645	8.177	11.242	9.536	14.189	11.833
Usp22	91.54	105.151	77.914	70.289	68.508	68.976
Usp24	8.673	14.821	8.427	8.271	11.215	10.556
Usp25	7.09	9.058	11.381	8.707	13.434	10.507
Usp27x	22.669	16.175	19.766	15.075	17.722	13.854
Usp28	2.655	2.201	2.001	0.928	3.099	3.606
Usp29	75.825	129.275	66.605	112.418	63.645	98.983
Usp3	5.271	2.554	5.374	2.878	7.055	5.071
Usp30	10.692	10.519	11.127	5.586	12.968	9.763
Usp31	22.178	16.522	21.556	10.77	31.608	11.565
Usp32	37.252	42.055	38.915	29.179	45.351	26.931
Usp33	40.373	50.25	39.226	31.335	42.333	30.775
Usp34	26.796	44.168	21.443	23.663	27.667	24.383
Usp35	1.831	2.512	1.988	2.365	1.861	0.791
Usp36	4.444	9.615	6.038	6.479	6.518	7.705
Usp37	6.141	8.351	5.766	5.64	5.512	5.33
Usp38	7.103	11.491	8.776	7.863	8.816	9.235
Usp39	14.105	13.588	13.433	15.984	11.424	15.972
Usp4	15.181	23.236	18.283	11.862	19.965	13.031
Usp40	3.295	3.199	3.136	2.13	4.77	1.474
Usp42	5.135	5.688	4.445	2.751	5.659	2
Usp45	12.448	11.377	14.487	10.937	18.64	16.595
Usp46	31.716	20.77	30.197	20.96	45.448	25.012
Usp47	23.49	43.217	27.796	20.875	32.373	21.946
Usp48	8.133	9.651	9.281	5.599	13.939	6.343
Usp49	3.35	2.237	2.162	1.434	3.105	1.086
Usp5	34.355	48.992	39.348	32.857	34.552	23.926
Usp51	4.421	4.576	3.393	2.705	2.471	1.464
Usp53	6.804	4.961	5.074	3.26	7.683	4.599
Usp54	17.759	17.26	15.635	13.628	20.025	15.269
Usp6nl	8.053	5.86	10.072	6.626	11.603	6.625
Usp7	27.434	47.519	27.255	37.965	27.861	37.787
Usp8	34.985	34.117	34.608	31.42	38.24	29.223
Usp9x	51.375	115.064	43.154	61.529	56.112	60.558
Uspl1	11.594	12.594	11.703	17.144	14.491	16.188
Ust	2.12	1.646	2.227	6.206	2.328	6.692
Utp11l	28.31	28.845	33.784	40.406	24.814	32.135
Utp14a	5.481	8.858	6.22	8.057	8.629	15.776
Utp14b	3.216	5.771	3.792	3.313	6.467	8.822
Utp15	11.319	17.392	10.489	8.394	11.422	6.538
Utp18	5.607	7.658	5.166	5.582	5.276	4.783
Utp20	1.809	4.58	1.529	2.435	1.61	1.68
Utp23	11.421	6.63	11.281	7.22	12.623	6.643
Utp3	48.775	58.592	53.358	53.883	52.547	40.045
Utp6	16.571	18.119	18.221	12.492	20.656	12.952
Utrn	5.803	5.137	6.502	4.342	7.829	5.891
Uty	3.53	3.736	3.498	2.089	3.852	1.107
Uvrag	7.983	10.836	11.238	10.352	13.661	10.559
Uxs1	5.459	4.979	4.154	1.452	5.177	7.516
Uxt	4.695	3.088	5.153	4.803	3.532	6.07
Vac14	13.302	11.509	13.648	13.534	19.691	13.13
Vamp1	65.729	72.408	91.164	153.01	100.063	160.002
Vamp2	702.381	475.713	547.776	623.344	735.702	1115.49
Vamp3	33.297	15.816	31.965	9.126	29.874	11.723
Vamp4	86.178	58.329	89.719	58.858	54.38	39.348
Vamp5	3.442	2.49	2.85	1.697	5.216	2.165
Vamp8	8.855	1.515	5.097	1.909	3.258	3.399
Vangl1	0.519	0.32	0.628	0.463	0.733	0.287
Vangl2	2.992	3.122	3.208	2.176	3.93	1.921
Vapa	125.68	78.088	112.959	83.755	78.862	67.474
Vapb	29.66	26.805	32.668	21.755	31.532	19.528
Vars	2.181	3.699	1.728	2.032	2.322	1.739
Vars2	1.498	2.207	1.919	2.241	2.056	2.199
Vash1	2.463	1.634	2.309	4.296	1.856	3.86
Vash2	2.484	2.944	2.58	1.138	4.502	1.48
Vasn	0.873	1.867	0.583	1.62	0.991	0.628
Vasp	7.3	6.558	5.74	9.105	3.266	7.753
Vat1	83.881	85.971	67.584	52.962	45.891	36.493
Vat1l	102.581	128.744	103.421	73.885	89.237	63.024
Vav1	1.34	0.882	1.123	0.69	1.321	0.384
Vav2	0.324	0.753	0.219	0.455	0.923	0.384
Vav3	1.051	0.784	1.196	0.853	1.399	0.975
Vax1	0.521	1.077	0.563	0.902	0.804	0.97
Vbp1	62.853	39.488	59.764	37.223	38.764	26.756
Vcam1	1.444	0.785	0.997	0.27	1.171	1.081
Vcan	1.685	3.216	1.777	1.487	3.175	1.715
Vcl	1.838	2.36	2.144	1.18	3.387	2.253
Vcp	87.086	172.861	100.921	149.877	93.771	112.053
Vcpip1	23.359	37.615	24.369	25.782	33.888	29.097
Vdac1	381.634	263.163	335.316	308.806	257.411	242.13
Vdac2	208.242	217.656	238.489	211.08	164.052	160.098
Vdac3	234.563	184.696	236.815	194.086	149.464	122.088
Vegfa	10.341	5.748	10.68	14.718	16.369	20.098
Vegfb	36.473	13.578	51.578	31.139	38.982	44.916
Vegfc	0.74	0.279	0.761	0.487	0.55	1.75
Veph1	1.514	0.559	0.837	0.778	1.355	0.512
Vezf1	23.489	15.111	23.242	14.214	27.477	14.951
Vezt	5.136	5.435	5.425	3.368	7.64	4.132
Vgf	19.656	183.345	11.733	49.33	15.921	64.948
Vgll4	1.846	3.206	2.619	3.739	5.31	1.291
Vhl	12.578	6.946	11.706	6.411	10.122	4.595
Vim	7.337	7.559	6.294	8.135	5.318	2.809
Vip	1.216	0.499	0.437	0.273	0.143	0.25
Vipar	18.807	14.468	21.026	15.144	17.273	11.619
Vit	0.604	0.181	0.272	0.728	0.807	0.236
Vkorc1	19.142	6.942	11.159	9.026	6.046	15.05
Vkorc1l1	25.615	13.333	20.508	12.761	20.103	19.826
Vldlr	8.105	13.037	5.741	5.787	10.728	11.214
Vmac	5.336	1.731	6.382	1.342	3.605	1.338
Vmn1r213	0.804	0.412	0.248	0.144	0.33	0.124
Vmn1r58	20.266	11.606	13.998	6.282	19.226	8.964
Vmn1r65	2.193	1.145	1.682	0.633	2.851	1.543
Vmn1r90	1.498	0.401	1.987	0.383	4.705	0.942
Vmn2r120	0.258	0.204	0.271	0.227	0.276	0.111
Vmn2r29	0.943	0.85	0.5	0.859	0.421	0.443
Vmn2r87	0.245	0.422	0.289	0.135	0.412	0.3
Vopp1	21.545	11.902	19.486	11.061	17.181	19.521
Vprbp	12.13	16.642	11.228	10.854	18.778	13.307
Vps11	17.094	31.776	17.714	15.254	18.265	15.241
Vps13a	4.193	7.608	3.017	2.344	4.696	4.083
Vps13b	5.568	8.794	4.416	4.569	7.608	5.337
Vps13c	5.528	9.588	4.102	4.535	6.7	5.183
Vps13d	6.102	9.175	5.302	4.664	8.294	5.704
Vps16	13.109	18.56	15.681	12.713	11.761	10.237
Vps18	7.489	16.229	8.707	12.048	7.634	10.143
Vps24	44.321	24.372	49.501	33.442	40.865	35.611
Vps25	33.611	14.511	36.656	30.934	31.457	25.617
Vps26a	30.029	18.878	32.37	16.059	36.937	17.674
Vps26b	30.184	35.816	34.543	50.057	33.696	50.788
Vps28	202.014	163.974	239.19	275.004	172.759	180.945
Vps29	112.862	76.52	109.24	117.458	67.508	96.579
Vps33a	22.107	20.092	20.614	15.782	24.674	14.25
Vps33b	8.677	13.057	8.482	8.434	14.909	10.35
Vps35	41.983	55.82	39.254	30.904	38.153	29.97
Vps36	7.631	8.208	7.881	12.466	6.614	6.985
Vps37a	28.984	21.175	28.377	19.413	37.324	32.752
Vps37b	3.51	4.153	2.848	3.882	3.427	7.349
Vps37c	10.129	7.279	9.52	6.247	12.161	6.775
Vps37d	21.719	6.88	13.072	7.765	6.472	7.148
Vps39	26.382	27.941	29.747	20.248	31.1	21.058
Vps41	58.369	63.483	72.36	54.462	73.099	48.866
Vps45	16.61	14.351	14.931	12.442	11.288	11.771
Vps4a	47.281	43.509	63.283	51.777	49.918	45.196
Vps4b	15.012	20.472	18.032	13.807	19.001	14.171
Vps52	10.809	11.867	11.968	11.541	15.7	18.298
Vps53	38.747	34.598	35.164	35.34	39.511	32.761
Vps54	9.637	8.341	8.726	4.369	12.558	6.985
Vps72	20.071	16.677	22.829	17.552	23.513	17.938
Vps8	6.139	12.46	6.427	6.493	7.601	5.745
Vrk1	3.987	3.869	5.326	3.046	9.688	7.689
Vrk2	0.828	0.264	0.782	0.487	0.155	0.885
Vrk3	6.996	5.734	7.346	8.701	6.527	5.061
Vsig10	0.859	0.566	0.787	0.335	0.987	0.347
Vsig10l	1.003	0.311	0.859	1.109	1.109	2.016
Vsig2	0.34	0.407	0.489	1.995	0.512	1.182
Vsnl1	1093.796	739.259	1154.282	1691.514	1133.258	1768.253
Vstm2a	35.309	21.215	38.405	32.108	49.397	38.553
Vstm2b	18.588	15.619	16.457	42.677	13.669	33.67
Vstm2l	11.964	6.012	6.229	5.809	4.717	5.075
Vta1	40.674	22.185	46.582	32.207	38.491	19.981
Vti1a	19.098	10.004	17.929	13.169	22.291	15.183
Vti1b	174.18	73.852	178.069	178.24	103.347	140.955
Vtn	1.975	0.928	1.913	1.385	0.718	1.121
Vwa1	1.689	1.669	1.595	1.646	2.412	0.577
Vwa3a	2.362	2.124	1.189	0.638	1.048	0.115
Vwa5a	3.976	3.175	2.789	2.687	2.465	3.246
